inningNumber,overNumber,ballNumber,ballDateTime,battingPlayer,nonStrikeBattingPlayer,bowlerPlayer,runs,runsScored,runsConceded,extras,battingFeetId,battingConnectionId,battingShotTypeId,bowlingFromId,bowlingTypeId,bowlingHandId,bowlingDetailId,fieldingPosition,lengthTypeId,lineTypeId,referralOutcomeId,outcomeId,appealDismissalTypeId
1,9,2,2025-07-31,Sai Sudharsan,KL Rahul,Gus Atkinson,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,9,3,2025-07-31,Sai Sudharsan,KL Rahul,Gus Atkinson,0,0.0,0.0,0,BackFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,9,4,2025-07-31,Sai Sudharsan,KL Rahul,Gus Atkinson,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Round,Fast,Right,NoMovement,Short Extra Cover,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,9,5,2025-07-31,Sai Sudharsan,KL Rahul,Gus Atkinson,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,9,6,2025-07-31,Sai Sudharsan,KL Rahul,Gus Atkinson,0,0.0,0.0,0,BackFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
1,10,1,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,0,0.0,0.0,0,FrontFoot,Missed,Drive,Over,Fast,Right,AwaySwinger,Wicketkeeper,HalfVolley,Wide Outside Off Stump,NotReferred,Null,NotOut
1,10,2,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,InSwinger,Bowler,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,10,3,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,NoMovement,Bowler,LengthBall,OffStump,NotReferred,Null,NotOut
1,10,4,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,0,0.0,0.0,0,BackFoot,Left,Leave,Over,Fast,Right,SeamIn,Wicketkeeper,Short,OutsideOff,NotReferred,Null,NotOut
1,10,5,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,10,6,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Over,Fast,Right,SeamIn,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,11,1,2025-07-31,Sai Sudharsan,KL Rahul,Gus Atkinson,1,1.0,1.0,0,FrontFoot,,ForwardDefensive,Round,Fast,Right,InSwinger,Square Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,11,2,2025-07-31,KL Rahul,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,BackFoot,,Worked,Over,Fast,Right,InSwinger,Short Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,11,3,2025-07-31,KL Rahul,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,InSwinger,Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,11,4,2025-07-31,KL Rahul,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,BackFoot,Missed,BackwardDefensive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,11,5,2025-07-31,KL Rahul,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,NoMovement,Silly Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,11,6,2025-07-31,KL Rahul,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,BackFoot,,Worked,Over,Fast,Right,NoMovement,Square Leg,LengthBall,MiddleStump,NotReferred,Null,NotOut
1,12,1,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,12,2,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,InsideEdge,Flick,Round,Fast,Right,InSwinger,Gully,FullToss,OutsideOff,NotReferred,NotOut2ndUmpire,Lbw
1,12,3,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,12,4,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,12,5,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,12,6,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,2,2.0,2.0,0,FrontFoot,,Pushed,Round,Fast,Right,InSwinger,Long Off,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,13,1,2025-07-31,KL Rahul,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,BackFoot,Left,Leave,Over,Fast,Right,SeamIn,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,13,2,2025-07-31,KL Rahul,Sai Sudharsan,Chris Woakes,1,1.0,1.0,0,FrontFoot,ThickEdge,Pushed,Over,Fast,Right,AwaySwinger,Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,13,3,2025-07-31,Sai Sudharsan,KL Rahul,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,13,4,2025-07-31,Sai Sudharsan,KL Rahul,Chris Woakes,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Round,Fast,Right,NoMovement,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,13,5,2025-07-31,Sai Sudharsan,KL Rahul,Chris Woakes,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,13,6,2025-07-31,Sai Sudharsan,KL Rahul,Chris Woakes,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Fast,Right,AwaySwinger,Silly Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,14,1,2025-07-31,KL Rahul,Sai Sudharsan,Josh Tongue,1,0.0,0.0,1,BackFoot,HitPad,Worked,Over,Fast,Right,InSwinger,Square Leg,LengthBall,OffStump,NotReferred,Null,NotOut
1,14,2,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Round,Fast,Right,InSwinger,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,14,3,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,BackFoot,MisTimed,Cut,Round,Fast,Right,SeamIn,Short Extra Cover,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,14,4,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,BackFoot,BottomEdge,Cut,Round,Fast,Right,NoMovement,Wicketkeeper,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
1,14,5,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,14,6,2025-07-31,Sai Sudharsan,KL Rahul,Josh Tongue,0,0.0,0.0,0,BackFoot,HitPad,BackwardDefensive,Round,Fast,Right,AwaySwinger,Point,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,15,1,2025-07-31,KL Rahul,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,BackFoot,BottomEdge,Cut,Over,Fast,Right,AwaySwinger,,BackOfALength,OutsideOff,NotReferred,Out1stUmpire,NotOut
1,15,2,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,15,3,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,1,0.0,0.0,1,FrontFoot,HitPad,Worked,Over,Fast,Right,NoMovement,Backward Square Leg,LengthBall,MiddleStump,NotReferred,Null,NotOut
1,15,4,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,15,5,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,1,1.0,1.0,0,BackFoot,,Worked,Round,Fast,Right,InSwinger,Fine Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,15,6,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,Leave,Over,Fast,Right,SeamIn,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,16,1,2025-07-31,Sai Sudharsan,Shubman Gill,Josh Tongue,4,4.0,4.0,0,FrontFoot,WellTimed,Drive,Round,Fast,Right,InSwinger,Long On,HalfVolley,OffStump,NotReferred,Null,NotOut
1,16,2,2025-07-31,Sai Sudharsan,Shubman Gill,Josh Tongue,0,0.0,0.0,0,BackFoot,,Worked,Round,Fast,Right,InSwinger,Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,16,3,2025-07-31,Sai Sudharsan,Shubman Gill,Josh Tongue,0,0.0,0.0,0,BackFoot,Left,ShouldersArms,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,MiddleStump,NotReferred,Null,NotOut
1,16,4,2025-07-31,Sai Sudharsan,Shubman Gill,Josh Tongue,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Round,Fast,Right,InSwinger,Short Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,16,5,2025-07-31,Sai Sudharsan,Shubman Gill,Josh Tongue,0,0.0,0.0,0,BackFoot,Left,ShouldersArms,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,16,6,2025-07-31,Sai Sudharsan,Shubman Gill,Josh Tongue,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,17,1,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,17,2,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,FrontFoot,,Worked,Over,Fast,Right,AwaySwinger,Mid On,HalfVolley,OutsideOff,NotReferred,Null,NotOut
1,17,3,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,2,2.0,2.0,0,DownTheTrack,,Flick,Over,Fast,Right,NoMovement,Deep Mid Wicket,HalfVolley,LegStump,NotReferred,Null,NotOut
1,17,4,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,FrontFoot,MisTimed,Flick,Over,Fast,Right,NoMovement,Mid Wicket,LengthBall,OffStump,NotReferred,Null,NotOut
1,17,5,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,BackFoot,Left,ShouldersArms,Over,Fast,Right,SeamIn,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,17,6,2025-07-31,Shubman Gill,Sai Sudharsan,Chris Woakes,0,0.0,0.0,0,FrontFoot,MisTimed,Drive,Over,Fast,Right,NoMovement,Mid On,HalfVolley,OutsideOff,NotReferred,Null,NotOut
1,18,1,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,1,1.0,1.0,0,BackFoot,MisTimed,Worked,Over,Fast,Right,NoMovement,Mid Wicket,BackOfALength,DownLeg,NotReferred,Null,NotOut
1,18,2,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,18,3,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,4,4.0,4.0,0,BackFoot,WellTimed,Drive,Over,Fast,Right,AwaySwinger,Deep Cover,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,18,3,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,1,0.0,1.0,1,BackFoot,Left,Leave,Over,Fast,Right,AwaySwinger,Wicketkeeper,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
1,18,4,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,,Pull,Over,Fast,Right,AwaySwinger,Mid Wicket,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,18,5,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,BackFoot,,Worked,Over,Fast,Right,SeamIn,Short Mid Wicket,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,18,6,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,19,1,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,19,2,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,19,3,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,BackFoot,Left,Leave,Round,Fast,Right,SeamAway,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,19,4,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,19,5,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,BackFoot,Missed,BackwardDefensive,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,19,6,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,4,4.0,4.0,0,BackFoot,WellTimed,Glance,Round,Fast,Right,InSwinger,Fine Leg,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,20,1,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,AwaySwinger,Silly Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,20,2,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,1,1.0,1.0,0,BackFoot,,Pull,Over,Fast,Right,AwaySwinger,Deep Backward Square Leg,BackOfALength,MiddleStump,NotReferred,Null,NotOut
1,20,3,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,0,0.0,0.0,0,BackFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,BackOfALength,DownLeg,NotReferred,Null,NotOut
1,20,4,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,InSwinger,Silly Point,LengthBall,DownLeg,NotReferred,Null,NotOut
1,20,5,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,1,1.0,1.0,0,BackFoot,,Steer,Over,Fast,Right,NoMovement,Backward Point,BackOfALength,LegStump,NotReferred,Null,NotOut
1,20,6,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,4,4.0,4.0,0,BackFoot,WellTimed,Drive,Over,Fast,Right,NoMovement,Deep Cover,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
1,21,1,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,BackFoot,ThickEdge,BackwardDefensive,Round,Fast,Right,NoMovement,Gully,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,21,2,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,BackFoot,MisTimed,Worked,Round,Fast,Right,SeamIn,Square Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,21,3,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,4,4.0,4.0,0,FrontFoot,WellTimed,Drive,Round,Fast,Right,NoMovement,Long On,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,21,4,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,FrontFoot,,Worked,Round,Fast,Right,NoMovement,Mid Wicket,LengthBall,MiddleStump,NotReferred,Null,NotOut
1,21,5,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,0,0.0,0.0,0,FrontFoot,Left,Leave,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,MiddleStump,NotReferred,Null,NotOut
1,21,6,2025-07-31,Sai Sudharsan,Shubman Gill,Chris Woakes,2,2.0,2.0,0,FrontFoot,WellTimed,Drive,Over,Fast,Right,InSwinger,Long On,LengthBall,LegStump,NotReferred,Null,NotOut
1,22,1,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,22,2,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,4,4.0,4.0,0,BackFoot,WellTimed,Pull,Over,Fast,Right,InSwinger,Deep Square Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,22,3,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,MisTimed,Worked,Over,Fast,Right,InSwinger,Mid On,FullToss,OffStump,NotReferred,Null,NotOut
1,22,4,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Over,Fast,Right,AwaySwinger,Short Mid Wicket,LengthBall,OffStump,NotReferred,Null,NotOut
1,22,5,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,BackFoot,,Worked,Over,Fast,Right,NoMovement,Mid Wicket,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,22,6,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,BackFoot,,Pushed,Over,Fast,Right,AwaySwinger,Short Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,23,1,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,BackFoot,Left,ShouldersArms,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,23,2,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,BackFoot,Left,Leave,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,23,3,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Round,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,23,4,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Round,Fast,Right,InSwinger,Short Extra Cover,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,23,5,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,FrontFoot,Left,Leave,Round,Fast,Right,InSwinger,Wicketkeeper,LengthBall,Wide Outside Off Stump,NotReferred,Null,NotOut
1,23,6,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,BackFoot,Left,Leave,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,24,1,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,PlayAndMissLegSide,Worked,Over,Fast,Right,AwaySwinger,Wicketkeeper,Yorker,DownLeg,NotReferred,Null,NotOut
1,24,2,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,,Drive,Over,Fast,Right,AwaySwinger,Mid On,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,24,3,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,ThickEdge,Pushed,Over,Fast,Right,AwaySwinger,Point,LengthBall,LegStump,NotReferred,Null,NotOut
1,24,4,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,PlayAndMissLegSide,Worked,Over,Fast,Right,NoMovement,Wicketkeeper,LengthBall,DownLeg,NotReferred,Null,NotOut
1,24,5,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,AwaySwinger,Mid Off,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,24,6,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,4,4.0,4.0,0,FrontFoot,WellTimed,Drive,Over,Fast,Right,AwaySwinger,Deep Extra Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,25,1,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,2,2.0,2.0,0,BackFoot,,Drive,Round,Fast,Right,NoMovement,Deep Cover,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
1,25,2,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,BackFoot,Left,Leave,Round,Fast,Right,SeamIn,Wicketkeeper,BackOfALength,Wide Outside Off Stump,NotReferred,Null,NotOut
1,25,3,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,1,1.0,1.0,0,BackFoot,,Worked,Round,Fast,Right,NoMovement,Deep Backward Square Leg,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,25,4,2025-07-31,Shubman Gill,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,ThickEdge,ForwardDefensive,Over,Fast,Right,AwaySwinger,Backward Point,LengthBall,OffStump,NotReferred,Null,NotOut
1,25,5,2025-07-31,Shubman Gill,Sai Sudharsan,Gus Atkinson,1,1.0,1.0,0,BackFoot,,Dropped,Over,Fast,Right,AwaySwinger,Silly Point,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,25,6,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,0,0.0,0.0,0,BackFoot,Missed,BackwardDefensive,Round,Fast,Right,NoMovement,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,25,6,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,1,0.0,1.0,1,Ducked,Left,Leave,Round,Fast,Right,NoMovement,Wicketkeeper,Short,OutsideOff,NotReferred,Null,NotOut
1,25,6,2025-07-31,Sai Sudharsan,Shubman Gill,Gus Atkinson,1,0.0,1.0,1,BackFoot,Left,Leave,Round,Fast,Right,SeamAway,Wicketkeeper,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,26,1,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,AwaySwinger,Cover,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,26,2,2025-07-31,Shubman Gill,Sai Sudharsan,Jamie Overton,1,1.0,1.0,0,BackFoot,,Steer,Over,Fast,Right,AwaySwinger,Backward Point,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,26,3,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,0,0.0,0.0,0,FrontFoot,Left,Leave,Over,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,26,4,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,0,0.0,0.0,0,BackFoot,Spliced,BackwardDefensive,Over,Fast,Right,InSwinger,Gully,LengthBall,MiddleStump,NotReferred,Null,NotOut
1,26,5,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,0,0.0,0.0,0,FrontFoot,,ForwardDefensive,Over,Fast,Right,InSwinger,Bowler,LengthBall,OffStump,NotReferred,Null,NotOut
1,26,6,2025-07-31,Sai Sudharsan,Shubman Gill,Jamie Overton,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Over,Fast,Right,InSwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,NotOut2ndUmpire,Caught
1,27,1,2025-07-31,Shubman Gill,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,HitPad,Worked,Over,Fast,Right,InSwinger,Gully,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,27,2,2025-07-31,Shubman Gill,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,,Dropped,Over,Fast,Right,InSwinger,Silly Point,LengthBall,OutsideOff,NotReferred,Out2ndUmpire,NotOut
1,27,3,2025-07-31,Karun Nair,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,BackFoot,,BackwardDefensive,Over,Fast,Right,NoMovement,Silly Mid On,BackOfALength,OutsideOff,NotReferred,Null,NotOut
1,27,4,2025-07-31,Karun Nair,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,27,5,2025-07-31,Karun Nair,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,InsideEdge,Pushed,Over,Fast,Right,InSwinger,Mid Wicket,LengthBall,OutsideOff,NotReferred,Null,NotOut
1,27,6,2025-07-31,Karun Nair,Sai Sudharsan,Gus Atkinson,0,0.0,0.0,0,FrontFoot,Missed,ForwardDefensive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,NotReferred,Null,NotOut
